Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Date
2019-09-19,18.75,20.139999389648438,17.610000610351562,20.110000610351562,11486300,0,0,2019-09-19
2019-09-20,20.18000030517578,21.0,19.149999618530273,19.309999465942383,2011500,0,0,2019-09-20
2019-09-23,19.399999618530273,19.950000762939453,18.540000915527344,18.809999465942383,668100,0,0,2019-09-23
2019-09-24,18.889999389648438,19.350000381469727,16.510000228881836,18.510000228881836,1931200,0,0,2019-09-24
2019-09-25,18.469999313354492,19.06999969482422,17.68000030517578,18.0,1253900,0,0,2019-09-25
2019-09-26,17.979999542236328,18.15999984741211,17.0,17.040000915527344,881600,0,0,2019-09-26
2019-09-27,17.280000686645508,17.5,16.510000228881836,16.520000457763672,1100600,0,0,2019-09-27
2019-09-30,16.520000457763672,17.350000381469727,16.059999465942383,17.25,634400,0,0,2019-09-30
2019-10-01,17.209999084472656,17.600000381469727,16.139999389648438,16.43000030517578,891900,0,0,2019-10-01
2019-10-02,16.010000228881836,16.165000915527344,15.510000228881836,15.970000267028809,704200,0,0,2019-10-02
2019-10-03,15.9399995803833,16.690000534057617,15.699999809265137,16.56999969482422,463800,0,0,2019-10-03
2019-10-04,16.5,16.75,15.760000228881836,16.700000762939453,342400,0,0,2019-10-04
2019-10-07,16.600000381469727,17.52899932861328,16.440000534057617,16.510000228881836,264200,0,0,2019-10-07
2019-10-08,16.329999923706055,16.639999389648438,15.800000190734863,16.450000762939453,461800,0,0,2019-10-08
2019-10-09,16.40999984741211,17.0,16.3700008392334,16.459999084472656,165600,0,0,2019-10-09
2019-10-10,16.469999313354492,16.670000076293945,16.0,16.079999923706055,353300,0,0,2019-10-10
2019-10-11,16.25,16.639999389648438,16.25,16.459999084472656,526000,0,0,2019-10-11
2019-10-14,16.75,17.299999237060547,16.600000381469727,16.68000030517578,778700,0,0,2019-10-14
2019-10-15,16.84000015258789,16.8700008392334,16.020000457763672,16.739999771118164,399600,0,0,2019-10-15
2019-10-16,16.68000030517578,16.700000762939453,15.859999656677246,15.899999618530273,640800,0,0,2019-10-16
2019-10-17,15.800000190734863,16.0,15.300000190734863,15.539999961853027,370300,0,0,2019-10-17
2019-10-18,15.479999542236328,16.40999984741211,15.220000267028809,16.15999984741211,494900,0,0,2019-10-18
2019-10-21,16.280000686645508,16.280000686645508,15.770000457763672,15.930000305175781,165000,0,0,2019-10-21
2019-10-22,15.829999923706055,15.899999618530273,15.539999961853027,15.539999961853027,175000,0,0,2019-10-22
2019-10-23,15.5,16.469999313354492,15.449999809265137,16.34000015258789,227800,0,0,2019-10-23
2019-10-24,16.43000030517578,16.979999542236328,16.15999984741211,16.15999984741211,826500,0,0,2019-10-24
2019-10-25,16.219999313354492,16.899999618530273,16.200000762939453,16.670000076293945,154800,0,0,2019-10-25
2019-10-28,16.610000610351562,17.100000381469727,16.476999282836914,16.959999084472656,183600,0,0,2019-10-28
2019-10-29,16.8799991607666,17.059999465942383,16.56999969482422,16.6299991607666,68500,0,0,2019-10-29
2019-10-30,16.610000610351562,16.950000762939453,16.510000228881836,16.940000534057617,139100,0,0,2019-10-30
2019-10-31,16.889999389648438,17.030000686645508,16.549999237060547,16.709999084472656,99500,0,0,2019-10-31
2019-11-01,16.719999313354492,16.93000030517578,16.34000015258789,16.68000030517578,113700,0,0,2019-11-01
2019-11-04,16.719999313354492,16.93000030517578,16.549999237060547,16.780000686645508,193100,0,0,2019-11-04
2019-11-05,16.889999389648438,16.959999084472656,16.40999984741211,16.530000686645508,135500,0,0,2019-11-05
2019-11-06,16.729999542236328,17.25,16.549999237060547,16.770000457763672,377600,0,0,2019-11-06
2019-11-07,16.979999542236328,17.100000381469727,16.799999237060547,16.989999771118164,221500,0,0,2019-11-07
2019-11-08,17.030000686645508,17.260000228881836,16.924999237060547,17.010000228881836,404100,0,0,2019-11-08
2019-11-11,16.969999313354492,17.260000228881836,16.520000457763672,16.520000457763672,362200,0,0,2019-11-11
2019-11-12,16.6200008392334,16.93000030517578,16.450000762939453,16.790000915527344,364900,0,0,2019-11-12
2019-11-13,16.760000228881836,16.950000762939453,15.760000228881836,16.510000228881836,740300,0,0,2019-11-13
2019-11-14,19.899999618530273,20.639999389648438,18.260000228881836,18.700000762939453,4613100,0,0,2019-11-14
2019-11-15,18.959999084472656,19.5,18.270000457763672,19.239999771118164,1023900,0,0,2019-11-15
2019-11-18,19.389999389648438,19.489999771118164,18.360000610351562,18.6200008392334,749000,0,0,2019-11-18
2019-11-19,18.81999969482422,18.917999267578125,18.09000015258789,18.610000610351562,633500,0,0,2019-11-19
2019-11-20,18.68000030517578,19.479999542236328,18.510000228881836,19.329999923706055,565600,0,0,2019-11-20
2019-11-21,19.489999771118164,21.5,19.420000076293945,20.479999542236328,2399600,0,0,2019-11-21
2019-11-22,20.940000534057617,20.989999771118164,20.190000534057617,20.209999084472656,629700,0,0,2019-11-22
2019-11-25,20.399999618530273,21.65999984741211,20.25,21.43000030517578,970800,0,0,2019-11-25
2019-11-26,21.56999969482422,22.5,20.950000762939453,21.34000015258789,1308900,0,0,2019-11-26
2019-11-27,21.549999237060547,22.190000534057617,21.46500015258789,22.030000686645508,943500,0,0,2019-11-27
